province,district,local_level,ward_number,postal_code,local_level_code
लुम्बिनी,प्यूठान,झिमरुक गाउँपालिका,8,5030308,55203
लुम्बिनी,प्यूठान,प्यूठान नगरपालिका,1,5030401,55207
लुम्बिनी,प्यूठान,प्यूठान नगरपालिका,2,5030402,55207
लुम्बिनी,प्यूठान,प्यूठान नगरपालिका,3,5030403,55207
लुम्बिनी,प्यूठान,प्यूठान नगरपालिका,4,5030404,55207
लुम्बिनी,प्यूठान,प्यूठान नगरपालिका,5,5030405,55207
लुम्बिनी,प्यूठान,प्यूठान नगरपालिका,6,5030406,55207
लुम्बिनी,प्यूठान,प्यूठान नगरपालिका,7,5030407,55207
लुम्बिनी,प्यूठान,प्यूठान नगरपालिका,8,5030408,55207
लुम्बिनी,प्यूठान,प्यूठान नगरपालिका,9,5030409,55207
लुम्बिनी,प्यूठान,प्यूठान नगरपालिका,10,5030410,55207
लुम्बिनी,प्यूठान,स्वर्गद्धारी नगरपालिका,1,5030501,55209
लुम्बिनी,प्यूठान,स्वर्गद्धारी नगरपालिका,2,5030502,55209
लुम्बिनी,प्यूठान,स्वर्गद्धारी नगरपालिका,3,5030503,55209
लुम्बिनी,प्यूठान,स्वर्गद्धारी नगरपालिका,4,5030504,55209
लुम्बिनी,प्यूठान,स्वर्गद्धारी नगरपालिका,5,5030505,55209
लुम्बिनी,प्यूठान,स्वर्गद्धारी नगरपालिका,6,5030506,55209
लुम्बिनी,प्यूठान,स्वर्गद्धारी नगरपालिका,7,5030507,55209
लुम्बिनी,प्यूठान,स्वर्गद्धारी नगरपालिका,8,5030508,55209
लुम्बिनी,प्यूठान,स्वर्गद्धारी नगरपालिका,9,5030509,55209
लुम्बिनी,प्यूठान,माण्डवी गाउँपालिका,1,5030601,55205
लुम्बिनी,प्यूठान,माण्डवी गाउँपालिका,2,5030602,55205
लुम्बिनी,प्यूठान,माण्डवी गाउँपालिका,3,5030603,55205
लुम्बिनी,प्यूठान,माण्डवी गाउँपालिका,4,5030604,55205
लुम्बिनी,प्यूठान,माण्डवी गाउँपालिका,5,5030605,55205
लुम्बिनी,प्यूठान,मल्लरानी गाउँपालिका,1,5030701,55204
लुम्बिनी,प्यूठान,मल्लरानी गाउँपालिका,2,5030702,55204
लुम्बिनी,प्यूठान,मल्लरानी गाउँपालिका,3,5030703,55204
लुम्बिनी,प्यूठान,मल्लरानी गाउँपालिका,4,5030704,55204
लुम्बिनी,प्यूठान,मल्लरानी गाउँपालिका,5,5030705,55204
लुम्बिनी,प्यूठान,ऐरावती गाउँपालिका,1,5030801,55201
लुम्बिनी,प्यूठान,ऐरावती गाउँपालिका,2,5030802,55201
लुम्बिनी,प्यूठान,ऐरावती गाउँपालिका,3,5030803,55201
लुम्बिनी,प्यूठान,ऐरावती गाउँपालिका,4,5030804,55201
लुम्बिनी,प्यूठान,ऐरावती गाउँपालिका,5,5030805,55201
लुम्बिनी,प्यूठान,ऐरावती गाउँपालिका,6,5030806,55201
लुम्बिनी,प्यूठान,सरुमारानी गाउँपालिका,1,5030901,55208
लुम्बिनी,प्यूठान,सरुमारानी गाउँपालिका,2,5030902,55208
लुम्बिनी,प्यूठान,सरुमारानी गाउँपालिका,3,5030903,55208
लुम्बिनी,प्यूठान,सरुमारानी गाउँपालिका,4,5030904,55208
लुम्बिनी,प्यूठान,सरुमारानी गाउँपालिका,5,5030905,55208
लुम्बिनी,प्यूठान,सरुमारानी गाउँपालिका,6,5030906,55208
लुम्बिनी,गुल्मी,कालिगण्डकी गाउँपालिका,1,5040101,54606
लुम्बिनी,गुल्मी,कालिगण्डकी गाउँपालिका,2,5040102,54606
लुम्बिनी,गुल्मी,कालिगण्डकी गाउँपालिका,3,5040103,54606
लुम्बिनी,गुल्मी,कालिगण्डकी गाउँपालिका,4,5040104,54606
लुम्बिनी,गुल्मी,कालिगण्डकी गाउँपालिका,5,5040105,54606
लुम्बिनी,गुल्मी,कालिगण्डकी गाउँपालिका,6,5040106,54606
लुम्बिनी,गुल्मी,कालिगण्डकी गाउँपालिका,7,5040107,54606
लुम्बिनी,गुल्मी,सत्यवती गाउँपालिका,1,5040201,54612
लुम्बिनी,गुल्मी,सत्यवती गाउँपालिका,2,5040202,54612
लुम्बिनी,गुल्मी,सत्यवती गाउँपालिका,3,5040203,54612
